"call","position","mismatch","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","mean","reads","mean_match_and_miss","reads_match_and_miss","empirical_qscore","group","empirical_qscore_mean","instrument_qscore_mean"
"miss",1,5,0,0,0,0,0,0,0,0,0,0,0,916810,0,0,0,0,0,0,0,0,0,0,0,0,0,352350,0,0,0,0,0,0,0,0,0,0,0,4780456,0,0,0,32.3608195958223,6049616,36.4571395295006,1039981304,22.3529772330984,"NovaSeq 6000",22.5084538747495,36.4287212135023
"miss",2,5,0,0,3008,0,0,0,0,0,0,0,0,1313180,0,0,0,0,0,0,0,0,0,0,0,0,0,430825,0,0,0,0,0,0,0,0,0,0,0,4429535,0,0,0,30.6181407478741,6176548,36.2843078917503,1039981304,22.2627971113505,"NovaSeq 6000",22.5084538747495,36.4287212135023
"miss",3,5,0,0,491,0,0,0,0,0,0,0,0,1149597,0,0,0,0,0,0,0,0,0,0,0,0,0,431209,0,0,0,0,0,0,0,0,0,0,0,4236717,0,0,0,30.9702422510499,5818014,36.4290204941992,1039981304,22.5225076998657,"NovaSeq 6000",22.5084538747495,36.4287212135023
"miss",4,5,0,0,0,0,0,0,0,0,0,0,0,1063538,0,0,0,0,0,0,0,0,0,0,0,0,0,359114,0,0,0,0,0,0,0,0,0,0,0,3384023,0,0,0,30.3506309455081,4806675,36.4579558749452,1039981304,23.3518077334929,"NovaSeq 6000",22.5084538747495,36.4287212135023
"miss",5,5,0,0,25,0,0,0,0,0,0,0,0,831970,0,0,0,0,0,0,0,0,0,0,0,0,0,333193,0,0,0,0,0,0,0,0,0,0,0,5077560,0,0,0,32.8943703958577,6242748,36.4939514960742,1039981304,22.2164972776018,"NovaSeq 6000",22.5084538747495,36.4287212135023
"miss",6,5,0,0,0,0,0,0,0,0,0,0,0,907170,0,0,0,0,0,0,0,0,0,0,0,0,0,365844,0,0,0,0,0,0,0,0,0,0,0,4151738,0,0,0,31.8427968688707,5424752,36.4570438047029,1039981304,22.8264564334538,"NovaSeq 6000",22.5084538747495,36.4287212135023
"miss",7,5,0,0,12902,0,0,0,0,0,0,0,0,1081758,0,0,0,0,0,0,0,0,0,0,0,0,0,651655,0,0,0,0,0,0,0,0,0,0,0,7235311,0,0,0,32.9476003565501,8981626,36.511886082906,1039981304,20.6367056511541,"NovaSeq 6000",22.5084538747495,36.4287212135023
"miss",8,5,0,0,730,0,0,0,0,0,0,0,0,478134,0,0,0,0,0,0,0,0,0,0,0,0,0,229732,0,0,0,0,0,0,0,0,0,0,0,3800746,0,0,0,33.6261556564128,4509342,36.5642102167377,756901214,22.2492602724922,"NovaSeq 6000",22.5084538747495,36.4287212135023
"miss",9,5,0,0,124,0,0,0,0,0,0,0,0,157857,0,0,0,0,0,0,0,0,0,0,0,0,0,98386,0,0,0,0,0,0,0,0,0,0,0,2060456,0,0,0,34.7170228368762,2316823,36.6676264037827,542305448,23.6935111143119,"NovaSeq 6000",22.5084538747495,36.4287212135023
"miss",10,5,0,0,0,0,0,0,0,0,0,0,0,132550,0,0,0,0,0,0,0,0,0,0,0,0,0,188992,0,0,0,0,0,0,0,0,0,0,0,715152,0,0,0,31.4880514404443,1036694,35.9640703404246,205519203,22.9720182206738,"NovaSeq 6000",22.5084538747495,36.4287212135023
"miss",1,6,0,0,0,0,0,0,0,0,0,0,0,916810,0,0,0,0,0,0,0,0,0,0,0,0,0,352350,0,0,0,0,0,0,0,0,0,0,0,4780456,0,0,0,32.3608195958223,6049616,36.4571395295006,1039981304,22.3529772330984,"NovaSeq 6000",22.5084538747495,36.4287212135023
"miss",2,6,0,0,3008,0,0,0,0,0,0,0,0,1313180,0,0,0,0,0,0,0,0,0,0,0,0,0,430825,0,0,0,0,0,0,0,0,0,0,0,4429535,0,0,0,30.6181407478741,6176548,36.2843078917503,1039981304,22.2627971113505,"NovaSeq 6000",22.5084538747495,36.4287212135023
"miss",3,6,0,0,491,0,0,0,0,0,0,0,0,1149597,0,0,0,0,0,0,0,0,0,0,0,0,0,431209,0,0,0,0,0,0,0,0,0,0,0,4236717,0,0,0,30.9702422510499,5818014,36.4290204941992,1039981304,22.5225076998657,"NovaSeq 6000",22.5084538747495,36.4287212135023
"miss",4,6,0,0,0,0,0,0,0,0,0,0,0,1063538,0,0,0,0,0,0,0,0,0,0,0,0,0,359114,0,0,0,0,0,0,0,0,0,0,0,3384023,0,0,0,30.3506309455081,4806675,36.4579558749452,1039981304,23.3518077334929,"NovaSeq 6000",22.5084538747495,36.4287212135023
"miss",5,6,0,0,25,0,0,0,0,0,0,0,0,831970,0,0,0,0,0,0,0,0,0,0,0,0,0,333193,0,0,0,0,0,0,0,0,0,0,0,5077560,0,0,0,32.8943703958577,6242748,36.4939514960742,1039981304,22.2164972776018,"NovaSeq 6000",22.5084538747495,36.4287212135023
"miss",6,6,0,0,0,0,0,0,0,0,0,0,0,907170,0,0,0,0,0,0,0,0,0,0,0,0,0,365844,0,0,0,0,0,0,0,0,0,0,0,4151738,0,0,0,31.8427968688707,5424752,36.4570438047029,1039981304,22.8264564334538,"NovaSeq 6000",22.5084538747495,36.4287212135023
"miss",7,6,0,0,12902,0,0,0,0,0,0,0,0,1081758,0,0,0,0,0,0,0,0,0,0,0,0,0,651655,0,0,0,0,0,0,0,0,0,0,0,7235311,0,0,0,32.9476003565501,8981626,36.511886082906,1039981304,20.6367056511541,"NovaSeq 6000",22.5084538747495,36.4287212135023
"miss",8,6,0,0,730,0,0,0,0,0,0,0,0,478134,0,0,0,0,0,0,0,0,0,0,0,0,0,229732,0,0,0,0,0,0,0,0,0,0,0,3800746,0,0,0,33.6261556564128,4509342,36.5642102167377,756901214,22.2492602724922,"NovaSeq 6000",22.5084538747495,36.4287212135023
"miss",9,6,0,0,124,0,0,0,0,0,0,0,0,157857,0,0,0,0,0,0,0,0,0,0,0,0,0,98386,0,0,0,0,0,0,0,0,0,0,0,2060456,0,0,0,34.7170228368762,2316823,36.6676264037827,542305448,23.6935111143119,"NovaSeq 6000",22.5084538747495,36.4287212135023
"miss",10,6,0,0,0,0,0,0,0,0,0,0,0,132550,0,0,0,0,0,0,0,0,0,0,0,0,0,188992,0,0,0,0,0,0,0,0,0,0,0,715152,0,0,0,31.4880514404443,1036694,35.9640703404246,205519203,22.9720182206738,"NovaSeq 6000",22.5084538747495,36.4287212135023
"miss",1,7,0,0,0,0,0,0,0,0,0,0,0,916810,0,0,0,0,0,0,0,0,0,0,0,0,0,352350,0,0,0,0,0,0,0,0,0,0,0,4780456,0,0,0,32.3608195958223,6049616,36.4571395295006,1039981304,22.3529772330984,"NovaSeq 6000",22.5084538747495,36.4287212135023
"miss",2,7,0,0,3008,0,0,0,0,0,0,0,0,1313180,0,0,0,0,0,0,0,0,0,0,0,0,0,430825,0,0,0,0,0,0,0,0,0,0,0,4429535,0,0,0,30.6181407478741,6176548,36.2843078917503,1039981304,22.2627971113505,"NovaSeq 6000",22.5084538747495,36.4287212135023
"miss",3,7,0,0,491,0,0,0,0,0,0,0,0,1149597,0,0,0,0,0,0,0,0,0,0,0,0,0,431209,0,0,0,0,0,0,0,0,0,0,0,4236717,0,0,0,30.9702422510499,5818014,36.4290204941992,1039981304,22.5225076998657,"NovaSeq 6000",22.5084538747495,36.4287212135023
"miss",4,7,0,0,0,0,0,0,0,0,0,0,0,1063538,0,0,0,0,0,0,0,0,0,0,0,0,0,359114,0,0,0,0,0,0,0,0,0,0,0,3384023,0,0,0,30.3506309455081,4806675,36.4579558749452,1039981304,23.3518077334929,"NovaSeq 6000",22.5084538747495,36.4287212135023
"miss",5,7,0,0,25,0,0,0,0,0,0,0,0,831970,0,0,0,0,0,0,0,0,0,0,0,0,0,333193,0,0,0,0,0,0,0,0,0,0,0,5077560,0,0,0,32.8943703958577,6242748,36.4939514960742,1039981304,22.2164972776018,"NovaSeq 6000",22.5084538747495,36.4287212135023
"miss",6,7,0,0,0,0,0,0,0,0,0,0,0,907170,0,0,0,0,0,0,0,0,0,0,0,0,0,365844,0,0,0,0,0,0,0,0,0,0,0,4151738,0,0,0,31.8427968688707,5424752,36.4570438047029,1039981304,22.8264564334538,"NovaSeq 6000",22.5084538747495,36.4287212135023
"miss",7,7,0,0,12902,0,0,0,0,0,0,0,0,1081758,0,0,0,0,0,0,0,0,0,0,0,0,0,651655,0,0,0,0,0,0,0,0,0,0,0,7235311,0,0,0,32.9476003565501,8981626,36.511886082906,1039981304,20.6367056511541,"NovaSeq 6000",22.5084538747495,36.4287212135023
"miss",8,7,0,0,730,0,0,0,0,0,0,0,0,478134,0,0,0,0,0,0,0,0,0,0,0,0,0,229732,0,0,0,0,0,0,0,0,0,0,0,3800746,0,0,0,33.6261556564128,4509342,36.5642102167377,756901214,22.2492602724922,"NovaSeq 6000",22.5084538747495,36.4287212135023
"miss",9,7,0,0,124,0,0,0,0,0,0,0,0,157857,0,0,0,0,0,0,0,0,0,0,0,0,0,98386,0,0,0,0,0,0,0,0,0,0,0,2060456,0,0,0,34.7170228368762,2316823,36.6676264037827,542305448,23.6935111143119,"NovaSeq 6000",22.5084538747495,36.4287212135023
"miss",10,7,0,0,0,0,0,0,0,0,0,0,0,132550,0,0,0,0,0,0,0,0,0,0,0,0,0,188992,0,0,0,0,0,0,0,0,0,0,0,715152,0,0,0,31.4880514404443,1036694,35.9640703404246,205519203,22.9720182206738,"NovaSeq 6000",22.5084538747495,36.4287212135023
"miss",1,8,0,0,0,0,0,0,0,0,0,0,0,916810,0,0,0,0,0,0,0,0,0,0,0,0,0,352350,0,0,0,0,0,0,0,0,0,0,0,4780456,0,0,0,32.3608195958223,6049616,36.4571395295006,1039981304,22.3529772330984,"NovaSeq 6000",22.5084538747495,36.4287212135023
"miss",2,8,0,0,3008,0,0,0,0,0,0,0,0,1313180,0,0,0,0,0,0,0,0,0,0,0,0,0,430825,0,0,0,0,0,0,0,0,0,0,0,4429535,0,0,0,30.6181407478741,6176548,36.2843078917503,1039981304,22.2627971113505,"NovaSeq 6000",22.5084538747495,36.4287212135023
"miss",3,8,0,0,491,0,0,0,0,0,0,0,0,1149597,0,0,0,0,0,0,0,0,0,0,0,0,0,431209,0,0,0,0,0,0,0,0,0,0,0,4236717,0,0,0,30.9702422510499,5818014,36.4290204941992,1039981304,22.5225076998657,"NovaSeq 6000",22.5084538747495,36.4287212135023
"miss",4,8,0,0,0,0,0,0,0,0,0,0,0,1063538,0,0,0,0,0,0,0,0,0,0,0,0,0,359114,0,0,0,0,0,0,0,0,0,0,0,3384023,0,0,0,30.3506309455081,4806675,36.4579558749452,1039981304,23.3518077334929,"NovaSeq 6000",22.5084538747495,36.4287212135023
"miss",5,8,0,0,25,0,0,0,0,0,0,0,0,831970,0,0,0,0,0,0,0,0,0,0,0,0,0,333193,0,0,0,0,0,0,0,0,0,0,0,5077560,0,0,0,32.8943703958577,6242748,36.4939514960742,1039981304,22.2164972776018,"NovaSeq 6000",22.5084538747495,36.4287212135023
"miss",6,8,0,0,0,0,0,0,0,0,0,0,0,907170,0,0,0,0,0,0,0,0,0,0,0,0,0,365844,0,0,0,0,0,0,0,0,0,0,0,4151738,0,0,0,31.8427968688707,5424752,36.4570438047029,1039981304,22.8264564334538,"NovaSeq 6000",22.5084538747495,36.4287212135023
"miss",7,8,0,0,12902,0,0,0,0,0,0,0,0,1081758,0,0,0,0,0,0,0,0,0,0,0,0,0,651655,0,0,0,0,0,0,0,0,0,0,0,7235311,0,0,0,32.9476003565501,8981626,36.511886082906,1039981304,20.6367056511541,"NovaSeq 6000",22.5084538747495,36.4287212135023
"miss",8,8,0,0,730,0,0,0,0,0,0,0,0,478134,0,0,0,0,0,0,0,0,0,0,0,0,0,229732,0,0,0,0,0,0,0,0,0,0,0,3800746,0,0,0,33.6261556564128,4509342,36.5642102167377,756901214,22.2492602724922,"NovaSeq 6000",22.5084538747495,36.4287212135023
"miss",9,8,0,0,124,0,0,0,0,0,0,0,0,157857,0,0,0,0,0,0,0,0,0,0,0,0,0,98386,0,0,0,0,0,0,0,0,0,0,0,2060456,0,0,0,34.7170228368762,2316823,36.6676264037827,542305448,23.6935111143119,"NovaSeq 6000",22.5084538747495,36.4287212135023
"miss",10,8,0,0,0,0,0,0,0,0,0,0,0,132550,0,0,0,0,0,0,0,0,0,0,0,0,0,188992,0,0,0,0,0,0,0,0,0,0,0,715152,0,0,0,31.4880514404443,1036694,35.9640703404246,205519203,22.9720182206738,"NovaSeq 6000",22.5084538747495,36.4287212135023
