,observed,expected,o_minus_e
27913,229,222,7
27914,229,222,7
27915,229,222,7
27916,229,222,7
27917,229,222,7
27918,229,222,7
27919,229,222,7
27920,229,222,7
27921,229,222,7
27922,229,222,7
27923,229,222,7
27924,229,222,7
27925,228,224,4
27926,228,224,4
27927,228,224,4
27928,228,224,4
27929,228,224,4
27930,228,224,4
27931,228,224,4
27932,228,224,4
27933,228,224,4
27934,228,224,4
27935,228,224,4
27936,228,224,4
27937,228,224,4
27938,228,224,4
27939,228,224,4
27940,228,224,4
27941,228,224,4
27942,228,224,4
27943,228,224,4
27944,228,224,4
27945,228,224,4
27946,228,224,4
27947,228,224,4
27948,228,224,4
27949,228,224,4
27950,228,224,4
27951,228,224,4
27952,228,224,4
27953,228,224,4
27954,228,224,4
27955,228,224,4
27956,228,224,4
27957,228,224,4
27958,228,224,4
27959,228,224,4
27960,228,224,4
27961,228,224,4
27962,228,224,4
27963,228,224,4
27964,228,224,4
27965,228,224,4
27966,228,224,4
27967,228,224,4
27968,228,224,4
27969,228,224,4
27970,228,224,4
27971,228,224,4
27972,228,224,4
27973,228,224,4
27974,228,224,4
27975,228,224,4
27976,228,224,4
27977,228,224,4
27978,228,224,4
27979,228,224,4
27980,228,224,4
27981,228,224,4
27982,228,224,4
27983,228,224,4
27984,228,224,4
27985,228,224,4
27986,228,224,4
27987,228,224,4
27988,228,224,4
27989,228,224,4
27990,228,224,4
27991,228,224,4
27992,228,224,4
27993,228,224,4
27994,228,224,4
27995,228,224,4
27996,228,224,4
27997,228,224,4
27998,228,224,4
27999,228,224,4
28000,228,224,4
28001,228,224,4
28002,228,224,4
28003,228,224,4
28004,228,224,4
28005,228,224,4
28006,228,224,4
28007,228,224,4
28008,228,224,4
28009,227,230,3
28010,227,230,3
28011,227,230,3
28012,227,230,3
28013,227,230,3
28014,227,230,3
28015,227,230,3
28016,227,230,3
28017,227,230,3
28018,227,230,3
28019,227,230,3
28020,227,230,3
28021,227,230,3
28022,227,230,3
28023,227,230,3
28024,227,230,3
28025,227,230,3
28026,227,230,3
28027,227,230,3
28028,227,230,3
28029,227,230,3
28030,227,230,3
28031,227,230,3
28032,227,230,3
28033,227,230,3
28034,227,230,3
28035,227,230,3
28036,227,230,3
28037,227,230,3
28038,227,230,3
28039,227,230,3
28040,227,230,3
28041,227,230,3
28042,227,230,3
28043,227,230,3
28044,227,230,3
28045,227,230,3
28046,227,230,3
28047,227,230,3
28048,227,230,3
28049,227,230,3
28050,227,230,3
28051,227,230,3
28052,227,230,3
28053,227,230,3
28054,227,230,3
28055,227,230,3
28056,227,230,3
28057,227,230,3
28058,227,230,3
28059,227,230,3
28060,227,230,3
28061,227,230,3
28062,227,230,3
28063,227,230,3
28064,227,230,3
28065,227,230,3
28066,227,230,3
28067,227,230,3
28068,227,230,3
28069,227,230,3
28070,227,230,3
28071,227,230,3
28072,227,230,3
28073,227,230,3
28074,227,230,3
28075,227,230,3
28076,227,230,3
28077,227,230,3
28078,227,230,3
28079,227,230,3
28080,227,230,3
28081,227,230,3
28082,227,211,16
28083,228,221,7
28084,228,221,7
28085,228,221,7
28086,228,221,7
28087,228,221,7
28088,228,221,7
28089,228,221,7
28090,228,221,7
28091,228,221,7
28092,228,221,7
28093,228,221,7
28094,228,221,7
28095,228,221,7
28096,228,221,7
28097,228,221,7
28098,228,221,7
28099,228,221,7
28100,228,221,7
28101,228,221,7
28102,228,221,7
28103,228,221,7
28104,228,221,7
28105,228,221,7
28106,228,221,7
28107,228,221,7
28108,228,221,7
28109,228,221,7
28110,228,221,7
28111,228,221,7
28112,228,221,7
28113,228,221,7
28114,228,221,7
28115,228,221,7
28116,228,221,7
28117,228,221,7
28118,228,221,7
28119,228,221,7
28120,228,221,7
28121,228,221,7
28122,228,221,7
28123,228,221,7
28124,228,221,7
28125,228,221,7
28126,228,221,7
28127,228,221,7
28128,228,221,7
28129,228,221,7
28130,228,221,7
28131,228,221,7
28132,228,221,7
28133,228,221,7
28134,228,221,7
28135,228,221,7
28136,228,221,7
28137,228,221,7
28138,228,221,7
28139,228,221,7
28140,228,221,7
28141,228,221,7
28142,228,221,7
28143,228,221,7
28144,228,221,7
28145,228,221,7
28146,228,221,7
28147,228,221,7
28148,228,221,7
28149,228,221,7
28150,228,221,7
28151,228,221,7
28152,228,221,7
28153,228,221,7
28154,228,221,7
28155,228,221,7
28156,228,221,7
28157,228,221,7
28158,228,221,7
28159,228,221,7
28160,228,221,7
28161,228,221,7
28162,228,221,7
28163,229,228,1
28164,229,228,1
28165,229,228,1
28166,229,228,1
28167,229,228,1
28168,229,228,1
28169,229,228,1
28170,229,228,1
28171,229,228,1
28172,229,228,1
28173,229,228,1
28174,229,228,1
28175,229,228,1
28176,229,228,1
28177,229,228,1
28178,229,228,1
28179,229,228,1
28180,229,228,1
28181,229,228,1
28182,229,228,1
28183,229,228,1
28184,229,228,1
28185,229,228,1
28186,229,228,1
28187,229,228,1
28188,229,228,1
28189,229,228,1
28190,229,228,1
28191,229,228,1
28192,229,228,1
28193,229,228,1
28194,229,228,1
28195,229,228,1
28196,229,228,1
28197,229,228,1
28198,229,228,1
28199,229,228,1
28200,229,228,1
28201,229,228,1
28202,229,228,1
28203,229,228,1
28204,229,228,1
28205,229,228,1
28206,229,228,1
28207,229,228,1
28208,229,228,1
28209,229,228,1
28210,229,228,1
28211,229,228,1
28212,229,228,1
28213,229,228,1
28214,229,228,1
28215,229,228,1
28216,229,228,1
28217,229,228,1
28218,229,228,1
28219,229,228,1
28220,229,228,1
28221,227,213,14
28222,227,213,14
28223,229,219,10
28224,229,219,10
28225,229,219,10
28226,229,219,10
28227,229,219,10
28228,229,219,10
28229,229,219,10
28230,229,219,10
28231,229,219,10
28232,229,219,10
28233,229,219,10
28234,229,219,10
28235,229,219,10
28236,229,219,10
28237,229,219,10
28238,229,219,10
28239,229,219,10
28240,229,219,10
28241,229,219,10
28242,229,219,10
28243,229,219,10
28244,229,219,10
28245,229,219,10
28246,229,219,10
28247,229,219,10
28248,229,219,10
28249,229,219,10
28250,229,219,10
28251,229,219,10
28252,229,219,10
28253,229,219,10
28254,229,219,10
28255,229,219,10
28256,229,219,10
28257,229,219,10
28258,229,219,10
28259,229,219,10
28260,229,219,10
28261,229,219,10
28262,229,219,10
28263,229,219,10
28264,229,219,10
28265,229,219,10
28266,229,219,10
28267,229,219,10
28268,229,219,10
28269,229,219,10
28270,229,219,10
28271,229,219,10
28272,229,219,10
28273,229,219,10
28274,229,219,10
28275,229,219,10
28276,229,219,10
28277,229,219,10
28278,229,219,10
28279,229,219,10
28280,229,219,10
28281,229,219,10
28282,229,219,10
28283,229,219,10
28284,229,219,10
28285,229,219,10
28286,229,219,10
28287,229,219,10
28288,229,219,10
28289,229,219,10
28290,229,219,10
28291,229,219,10
28292,229,219,10
28293,229,219,10
28294,229,219,10
28295,229,219,10
28296,229,219,10
28297,229,219,10
28298,229,219,10
28299,229,219,10
28300,229,219,10
28301,229,219,10
28302,229,219,10
28303,229,219,10
28304,229,219,10
28305,229,219,10
28306,229,219,10
28307,229,219,10
28308,229,219,10
28309,229,219,10
28310,229,219,10
28311,229,219,10
28312,229,219,10
28313,229,219,10
28314,229,219,10
28315,229,219,10
28316,229,219,10
28317,229,219,10
28318,229,219,10
28319,229,219,10
28320,229,219,10
28321,229,219,10
28322,229,219,10
28323,229,219,10
28324,229,219,10
28325,229,219,10
28326,229,219,10
28327,229,219,10
28328,229,219,10
28329,229,219,10
28330,229,219,10
28331,229,219,10
28332,229,219,10
28333,229,219,10
28334,229,219,10
28335,229,219,10
28336,229,219,10
28337,229,219,10
28338,229,219,10
28339,229,219,10
28340,229,219,10
28341,229,219,10
28342,229,219,10
28343,228,220,8
28344,228,220,8
28345,228,220,8
28346,228,220,8
28347,228,220,8
28348,228,220,8
28349,228,220,8
28350,228,220,8
28351,228,220,8
28352,228,220,8
28353,228,220,8
28354,228,220,8
28355,228,220,8
28356,228,220,8
28357,228,220,8
28358,228,220,8
28359,228,220,8
28360,228,220,8
28361,228,220,8
28362,228,220,8
28363,228,220,8
28364,228,220,8
28365,228,220,8
28366,228,220,8
28367,228,220,8
28368,228,220,8
28369,228,220,8
28370,228,220,8
28371,228,220,8
28372,228,220,8
28373,228,220,8
28374,228,220,8
28375,228,220,8
28376,228,220,8
28377,228,220,8
28378,228,220,8
28379,228,220,8
28380,228,220,8
28381,228,220,8
28382,228,220,8
28383,228,220,8
28384,228,220,8
28385,228,220,8
28386,228,220,8
28387,228,220,8
28388,228,220,8
28389,228,220,8
28390,228,220,8
28391,228,220,8
28392,228,220,8
28393,228,220,8
28394,228,220,8
28395,228,220,8
28396,228,220,8
28397,228,220,8
28398,228,220,8
28399,228,220,8
28400,228,220,8
28401,228,220,8
28402,228,220,8
28403,228,220,8
28404,228,220,8
28405,228,220,8
28406,228,220,8
28407,228,220,8
28408,228,220,8
28409,228,220,8
28410,228,220,8
28411,228,220,8
28412,228,213,15
28413,228,213,15
28414,228,213,15
28415,227,210,17
28416,227,210,17
28417,227,216,11
28418,227,216,11
28419,227,216,11
28420,227,216,11
28421,227,216,11
28422,227,216,11
28423,227,216,11
28424,227,216,11
28425,227,216,11
28426,227,216,11
28427,227,216,11
28428,227,216,11
28429,227,216,11
28430,227,216,11
28431,227,216,11
28432,227,216,11
28433,227,216,11
28434,227,216,11
28435,227,216,11
28436,227,216,11
28437,227,216,11
28438,227,216,11
28439,227,216,11
28440,227,216,11
28441,227,216,11
28442,227,216,11
28443,227,216,11
28444,227,216,11
28445,227,216,11
28446,227,216,11
28447,227,216,11
28448,227,216,11
28449,227,216,11
28450,227,216,11
28451,227,216,11
28452,227,216,11
28453,227,216,11
28454,227,216,11
28455,227,216,11
28456,227,216,11
28457,227,216,11
28458,227,216,11
28459,227,216,11
28460,227,216,11
28461,227,216,11
28462,227,216,11
28463,227,216,11
28464,227,216,11
28465,227,216,11
28466,227,216,11
28467,227,216,11
28468,227,216,11
28469,227,216,11
28470,227,216,11
28471,227,216,11
28472,227,216,11
28473,227,216,11
28474,227,216,11
28475,227,216,11
28476,227,216,11
28477,227,216,11
28478,227,216,11
28479,227,216,11
28480,227,216,11
28481,227,216,11
28482,227,222,5
28483,227,222,5
28484,227,222,5
28485,227,222,5
28486,227,222,5
28487,227,222,5
28488,227,222,5
28489,227,222,5
28490,227,222,5
28491,227,222,5
28492,227,222,5
28493,227,222,5
28494,227,222,5
28495,227,222,5
28496,227,222,5
28497,227,222,5
28498,227,222,5
28499,227,222,5
28500,227,222,5
28501,227,222,5
28502,227,222,5
28503,227,222,5
28504,227,222,5
28505,227,222,5
28506,227,222,5
28507,227,222,5
28508,227,222,5
28509,227,222,5
28510,227,222,5
28511,227,222,5
28512,227,222,5
28513,227,222,5
28514,227,222,5
28515,227,222,5
28516,227,222,5
28517,227,222,5
28518,227,222,5
28519,227,222,5
28520,227,222,5
28521,227,222,5
28522,227,222,5
28523,227,222,5
28524,227,222,5
28525,227,222,5
28526,227,222,5
28527,227,222,5
28528,227,222,5
28529,227,222,5
28530,227,222,5
28531,227,222,5
28532,227,222,5
28533,227,222,5
28534,227,222,5
28535,227,222,5
28536,227,222,5
28537,227,222,5
28538,227,222,5
28539,227,222,5
28540,227,222,5
28541,227,222,5
28542,227,222,5
28543,227,222,5
28544,227,222,5
28545,227,222,5
28546,227,216,11
28547,227,216,11
28548,227,216,11
28549,227,216,11
28550,227,216,11
28551,227,216,11
28552,227,178,49
28553,228,230,2
28554,228,230,2
28555,228,230,2
28556,228,230,2
28557,228,230,2
28558,228,230,2
28559,228,230,2
28560,228,230,2
28561,228,230,2
28562,228,230,2
28563,228,230,2
28564,228,230,2
28565,228,230,2
28566,228,230,2
28567,228,230,2
28568,228,230,2
28569,228,230,2
28570,228,230,2
28571,228,230,2
28572,228,230,2
28573,228,230,2
28574,228,230,2
28575,228,230,2
28576,228,230,2
28577,228,230,2
28578,228,230,2
28579,228,230,2
28580,228,230,2
28581,228,230,2
28582,228,230,2
28583,228,230,2
28584,228,230,2
28585,228,230,2
28586,228,230,2
28587,228,230,2
28588,228,230,2
28589,228,230,2
28590,228,230,2
28591,228,230,2
28592,228,230,2
28593,228,230,2
28594,228,230,2
28595,228,230,2
28596,228,230,2
28597,228,230,2
28598,228,230,2
28599,228,230,2
28600,228,230,2
28601,228,230,2
28602,228,230,2
28603,228,230,2
28604,228,230,2
28605,228,230,2
28606,228,230,2
28607,228,230,2
28608,228,230,2
28609,228,230,2
28610,228,230,2
28611,228,230,2
28612,228,230,2
28613,228,230,2
28614,228,230,2
28615,228,230,2
28616,228,230,2
28617,228,230,2
28618,228,230,2
28619,228,230,2
28620,228,230,2
28621,228,230,2
28622,228,230,2
28623,228,230,2
28624,228,230,2
28625,228,230,2
28626,228,230,2
28627,228,230,2
28628,228,230,2
28629,228,230,2
28630,227,213,14
28631,230,213,17
28632,230,213,17
28633,229,220,9
28634,229,220,9
28635,229,220,9
28636,229,220,9
28637,229,220,9
28638,229,220,9
28639,229,220,9
28640,229,220,9
28641,229,220,9
28642,229,220,9
28643,229,220,9
28644,229,220,9
28645,229,220,9
28646,229,220,9
28647,229,220,9
28648,229,220,9
28649,229,220,9
28650,229,220,9
28651,229,220,9
28652,229,220,9
28653,229,220,9
28654,229,220,9
28655,229,220,9
28656,229,220,9
28657,229,220,9
28658,229,220,9
28659,229,220,9
28660,229,220,9
28661,229,220,9
28662,229,220,9
28663,229,220,9
28664,229,220,9
28665,229,220,9
28666,229,220,9
28667,229,220,9
28668,229,220,9
28669,229,220,9
28670,229,220,9
28671,229,220,9
28672,229,220,9
28673,229,220,9
28674,229,220,9
28675,229,220,9
28676,229,220,9
28677,229,220,9
28678,229,220,9
28679,229,220,9
28680,229,220,9
28681,229,220,9
28682,229,220,9
28683,229,220,9
28684,229,220,9
28685,229,220,9
28686,229,220,9
28687,229,220,9
28688,229,220,9
28689,229,220,9
28690,229,220,9
28691,229,220,9
28692,229,220,9
28693,229,220,9
28694,229,220,9
28695,230,224,6
28696,230,224,6
28697,230,224,6
28698,230,224,6
28699,230,224,6
28700,230,224,6
28701,230,224,6
28702,230,224,6
28703,230,224,6
28704,230,224,6
28705,230,224,6
28706,230,224,6
28707,230,224,6
28708,230,224,6
28709,230,224,6
28710,230,224,6
28711,230,224,6
28712,230,224,6
28713,230,224,6
28714,230,224,6
28715,230,224,6
28716,230,224,6
28717,230,224,6
28718,230,224,6
28719,230,224,6
28720,230,224,6
28721,230,224,6
28722,230,224,6
28723,230,224,6
28724,230,224,6
28725,230,224,6
28726,230,224,6
28727,230,224,6
28728,230,224,6
28729,230,224,6
28730,230,224,6
28731,230,224,6
28732,230,224,6
28733,230,224,6
28734,230,224,6
28735,230,224,6
28736,230,224,6
28737,230,224,6
28738,230,224,6
28739,230,224,6
28740,230,224,6
28741,230,224,6
28742,230,224,6
28743,230,224,6
28744,230,224,6
28745,230,224,6
28746,230,224,6
28747,230,224,6
28748,230,224,6
28749,230,224,6
28750,230,224,6
28751,230,224,6
28752,230,224,6
28753,230,224,6
28754,230,224,6
28755,230,224,6
28756,230,224,6
28757,230,224,6
28758,230,224,6
28759,230,224,6
28760,230,224,6
28761,230,224,6
28762,230,224,6
28763,230,224,6
28764,230,224,6
28765,230,224,6
28766,229,218,11
28767,229,218,11
28768,229,218,11
28769,229,218,11
28770,229,218,11
28771,229,218,11
28772,229,218,11
28773,229,218,11
28774,229,218,11
28775,229,218,11
28776,229,218,11
28777,229,218,11
28778,229,218,11
28779,229,218,11
28780,229,218,11
28781,229,218,11
28782,229,218,11
28783,229,218,11
28784,229,218,11
28785,229,218,11
28786,229,218,11
28787,229,218,11
28788,229,218,11
28789,229,218,11
28790,229,218,11
28791,229,218,11
28792,229,218,11
28793,229,218,11
28794,229,218,11
28795,229,218,11
28796,229,218,11
28797,229,218,11
28798,229,218,11
28799,229,218,11
28800,229,218,11
28801,229,218,11
28802,229,218,11
28803,229,218,11
28804,229,218,11
28805,229,218,11
28806,229,218,11
28807,229,218,11
28808,229,218,11
28809,229,218,11
28810,229,218,11
28811,229,218,11
28812,229,218,11
28813,229,218,11
28814,229,218,11
28815,229,218,11
28816,229,218,11
28817,229,218,11
28818,229,218,11
28819,229,218,11
28820,229,218,11
28821,229,218,11
28822,229,218,11
28823,229,218,11
28824,229,218,11
28825,229,218,11
28826,229,218,11
28827,229,218,11
28828,229,218,11
28829,229,218,11
28830,229,230,1
28831,229,230,1
28832,229,230,1
28833,229,230,1
28834,229,230,1
28835,229,230,1
28836,229,230,1
28837,229,230,1
28838,229,230,1
28839,229,230,1
28840,229,230,1
28841,229,230,1
28842,229,230,1
28843,229,230,1
28844,229,230,1
28845,229,230,1
28846,229,230,1
28847,229,230,1
28848,229,230,1
28849,229,230,1
28850,229,230,1
28851,229,230,1
28852,229,230,1
28853,229,230,1
28854,229,230,1
28855,229,230,1
28856,229,230,1
28857,229,230,1
28858,229,230,1
28859,229,230,1
28860,229,230,1
28861,229,230,1
28862,229,230,1
28863,229,230,1
28864,229,230,1
28865,229,230,1
28866,229,230,1
28867,229,230,1
28868,229,230,1
28869,229,230,1
28870,229,230,1
28871,229,230,1
28872,229,230,1
28873,229,230,1
28874,229,230,1
28875,229,230,1
28876,229,230,1
28877,229,230,1
28878,229,230,1
28879,229,230,1
28880,229,230,1
28881,229,230,1
28882,229,230,1
28883,229,230,1
28884,229,230,1
28885,229,230,1
28886,229,230,1
28887,229,230,1
28888,229,230,1
28889,229,230,1
28890,229,230,1
28891,229,230,1
28892,229,230,1
28893,229,230,1
28894,229,230,1
28895,229,230,1
28896,229,230,1
28897,229,230,1
28898,229,230,1
28899,229,230,1
28900,229,230,1
28901,229,230,1
28902,229,230,1
28903,229,230,1
28904,229,230,1
28905,229,230,1
28906,229,230,1
28907,227,139,88
28908,228,212,16
28909,228,212,16
28910,228,206,22
28911,230,229,1
28912,230,229,1
28913,230,229,1
28914,230,229,1
28915,230,229,1
28916,230,229,1
28917,230,229,1
28918,230,229,1
28919,230,229,1
28920,230,229,1
28921,230,229,1
28922,230,229,1
28923,230,229,1
28924,230,229,1
28925,230,229,1
28926,230,229,1
28927,230,229,1
28928,230,229,1
28929,230,229,1
28930,230,229,1
28931,230,229,1
28932,230,229,1
28933,230,229,1
28934,230,229,1
28935,230,229,1
28936,230,229,1
28937,230,229,1
28938,230,229,1
28939,230,229,1
28940,230,229,1
28941,230,229,1
28942,230,229,1
28943,230,229,1
28944,230,229,1
28945,230,229,1
28946,230,229,1
28947,230,229,1
28948,230,229,1
28949,230,229,1
28950,230,229,1
28951,230,229,1
28952,230,229,1
28953,230,229,1
28954,230,229,1
28955,230,229,1
28956,230,229,1
28957,230,229,1
28958,230,229,1
28959,230,229,1
28960,230,229,1
28961,230,229,1
28962,230,229,1
28963,230,229,1
28964,230,229,1
28965,230,229,1
28966,230,229,1
28967,230,229,1
28968,230,229,1
28969,230,229,1
28970,230,229,1
28971,230,229,1
28972,230,229,1
28973,230,229,1
28974,230,229,1
28975,230,229,1
28976,230,229,1
28977,230,229,1
28978,230,229,1
28979,230,229,1
28980,230,229,1
28981,230,229,1
28982,230,229,1
28983,230,229,1
28984,230,229,1
28985,230,229,1
28986,230,229,1
28987,230,229,1
28988,230,229,1
28989,230,229,1
28990,230,229,1
28991,230,229,1
28992,230,229,1
28993,230,229,1
28994,230,229,1
28995,230,229,1
28996,230,229,1
28997,230,229,1
28998,230,229,1
28999,230,229,1
29000,230,229,1
29001,230,229,1
29002,230,229,1
29003,230,229,1
29004,230,229,1
29005,230,229,1
29006,230,229,1
29007,230,229,1
29008,230,229,1
29009,230,229,1
29010,230,229,1
29011,230,229,1
29012,230,229,1
29013,230,229,1
29014,230,229,1
29015,230,229,1
29016,230,229,1
29017,230,229,1
29018,230,229,1
29019,230,229,1
29020,230,229,1
29021,230,229,1
29022,230,229,1
29023,230,229,1
29024,230,229,1
29025,230,229,1
29026,230,229,1
29027,230,229,1
29028,230,229,1
29029,229,227,2
29030,229,227,2
29031,229,227,2
29032,229,227,2
29033,229,227,2
29034,229,227,2
29035,229,227,2
29036,229,227,2
29037,229,227,2
29038,229,227,2
29039,229,227,2
29040,229,227,2
29041,229,227,2
29042,229,227,2
29043,229,227,2
29044,229,227,2
29045,229,227,2
29046,229,227,2
29047,229,227,2
29048,229,227,2
29049,229,227,2
29050,229,227,2
29051,229,227,2
29052,229,227,2
29053,229,227,2
29054,229,227,2
29055,229,227,2
29056,229,227,2
29057,229,227,2
29058,229,227,2
29059,229,227,2
29060,229,227,2
29061,229,227,2
29062,229,227,2
29063,229,227,2
29064,229,227,2
29065,229,227,2
29066,229,227,2
29067,229,227,2
29068,229,227,2
29069,229,227,2
29070,229,227,2
29071,229,227,2
29072,229,227,2
29073,229,227,2
29074,229,227,2
29075,229,227,2
29076,229,227,2
29077,229,227,2
29078,229,227,2
29079,229,227,2
29080,229,227,2
29081,229,227,2
29082,229,227,2
29083,229,227,2
29084,229,227,2
29085,229,227,2
29086,229,227,2
29087,229,227,2
29088,229,227,2
29089,229,227,2
29090,229,227,2
29091,229,227,2
29092,229,227,2
29093,229,227,2
29094,229,227,2
29095,229,227,2
29096,229,227,2
29097,229,227,2
29098,229,227,2
29099,229,227,2
29100,229,227,2
29101,229,227,2
29102,229,227,2
29103,229,227,2
29104,229,227,2
29105,229,227,2
29106,229,227,2
29107,229,227,2
29108,229,227,2
29109,229,227,2
29110,229,227,2
29111,229,227,2
29112,229,227,2
29113,229,227,2
29114,229,227,2
29115,229,227,2
29116,229,227,2
29117,230,228,2
29118,230,228,2
29119,230,228,2
29120,230,228,2
29121,230,228,2
29122,230,228,2
29123,230,228,2
29124,230,228,2
29125,230,228,2
29126,230,228,2
29127,230,228,2
29128,230,228,2
29129,230,228,2
29130,230,228,2
29131,230,228,2
29132,230,228,2
29133,230,228,2
29134,230,228,2
29135,230,228,2
29136,230,228,2
29137,230,228,2
29138,230,228,2
29139,230,228,2
29140,230,228,2
29141,230,228,2
29142,230,228,2
29143,230,228,2
29144,230,228,2
29145,230,228,2
29146,230,228,2
29147,230,228,2
29148,230,228,2
29149,230,228,2
29150,230,228,2
29151,230,228,2
29152,230,228,2
29153,230,228,2
29154,230,228,2
29155,230,228,2
29156,230,228,2
29157,230,228,2
29158,230,228,2
29159,230,228,2
29160,230,228,2
29161,230,228,2
29162,230,228,2
29163,230,228,2
29164,230,228,2
29165,230,228,2
29166,230,228,2
29167,230,228,2
29168,230,228,2
29169,230,228,2
29170,230,228,2
29171,230,228,2
29172,230,228,2
29173,230,228,2
29174,230,228,2
29175,230,228,2
29176,230,228,2
29177,230,228,2
29178,230,228,2
29179,230,228,2
29180,230,228,2
29181,230,228,2
29182,230,228,2
29183,230,228,2
29184,230,228,2
29185,230,228,2
29186,230,228,2
29187,230,228,2
29188,230,228,2
29189,230,228,2
29190,230,228,2
29191,230,218,12
29192,230,218,12
29193,230,218,12
29194,230,218,12
29195,230,218,12
29196,229,227,2
29197,229,227,2
29198,229,227,2
29199,229,227,2
29200,229,227,2
29201,229,227,2
29202,229,227,2
29203,229,227,2
29204,229,227,2
29205,229,227,2
29206,229,227,2
29207,229,227,2
29208,229,227,2
29209,229,227,2
29210,229,227,2
29211,229,227,2
29212,229,227,2
29213,229,227,2
29214,229,227,2
29215,229,227,2
29216,229,227,2
29217,229,227,2
29218,229,227,2
29219,229,227,2
29220,229,227,2
29221,229,227,2
29222,229,227,2
29223,229,227,2
29224,229,227,2
29225,229,227,2
29226,229,227,2
29227,229,227,2
29228,229,227,2
29229,229,227,2
29230,229,227,2
29231,229,227,2
29232,229,227,2
29233,229,227,2
29234,229,227,2
29235,229,227,2
29236,229,227,2
29237,229,227,2
29238,229,227,2
29239,229,227,2
29240,229,227,2
29241,229,227,2
29242,229,227,2
29243,229,227,2
29244,229,227,2
29245,229,227,2
29246,229,227,2
29247,229,218,11
29248,229,218,11
29249,229,218,11
29250,229,218,11
29251,229,218,11
29252,229,218,11
29253,229,218,11
29254,229,218,11
29255,229,218,11
29256,229,218,11
29257,229,218,11
29258,229,218,11
29259,229,218,11
29260,229,218,11
29261,229,218,11
29262,229,218,11
29263,229,218,11
29264,229,218,11
29265,229,218,11
29266,229,218,11
29267,229,218,11
29268,229,218,11
29269,229,218,11
29270,229,218,11
29271,229,218,11
29272,229,218,11
29273,229,218,11
29274,229,218,11
29275,229,218,11
29276,229,218,11
29277,229,218,11
29278,229,218,11
29279,229,218,11
29280,229,218,11
29281,229,218,11
29282,229,218,11
29283,229,218,11
29284,229,218,11
29285,229,218,11
29286,229,218,11
29287,229,218,11
29288,229,218,11
29289,229,218,11
29290,229,218,11
29291,229,218,11
29292,229,218,11
29293,229,218,11
29294,229,218,11
29295,229,218,11
29296,229,218,11
29297,229,218,11
29298,229,218,11
29299,229,218,11
29300,229,218,11
29301,229,218,11
29302,229,218,11
29303,229,218,11
29304,229,218,11
29305,229,218,11
29306,229,218,11
29307,229,218,11
29308,229,218,11
29309,229,218,11
29310,229,218,11
29311,229,218,11
29312,229,218,11
29313,229,218,11
29314,229,218,11
29315,229,218,11
29316,228,220,8
29317,228,220,8
29318,228,220,8
29319,228,220,8
29320,228,220,8
29321,228,220,8
29322,228,220,8
29323,228,220,8
29324,228,220,8
29325,228,220,8
29326,228,220,8
29327,228,220,8
29328,228,220,8
29329,228,220,8
29330,228,220,8
29331,228,220,8
29332,228,220,8
29333,228,220,8
29334,228,220,8
29335,228,220,8
29336,228,220,8
29337,228,220,8
29338,228,220,8
29339,228,220,8
29340,228,220,8
29341,228,220,8
29342,228,220,8
29343,228,220,8
29344,228,220,8
29345,228,220,8
29346,228,220,8
29347,228,220,8
29348,228,220,8
29349,228,220,8
29350,228,220,8
29351,228,220,8
29352,228,220,8
29353,228,220,8
29354,228,220,8
29355,228,220,8
29356,228,220,8
29357,228,220,8
29358,228,220,8
29359,228,220,8
29360,228,220,8
29361,228,220,8
29362,228,220,8
29363,228,220,8
29364,228,220,8
29365,228,220,8
29366,228,220,8
29367,228,220,8
29368,228,220,8
29369,228,220,8
29370,228,220,8
29371,228,220,8
29372,228,220,8
29373,228,220,8
29374,228,220,8
29375,228,220,8
29376,228,220,8
29377,228,220,8
29378,228,220,8
29379,228,220,8
29380,228,220,8
29381,228,220,8
29382,228,220,8
29383,228,220,8
29384,228,220,8
29385,228,220,8
29386,228,220,8
29387,228,220,8
29388,227,213,14
29389,227,213,14
29390,227,229,2
29391,227,229,2
29392,227,229,2
29393,227,229,2
29394,227,229,2
29395,227,229,2
29396,227,229,2
29397,227,229,2
29398,227,229,2
29399,227,229,2
29400,227,229,2
29401,227,229,2
29402,227,229,2
29403,227,229,2
29404,227,229,2
29405,227,229,2
29406,227,229,2
29407,227,229,2
29408,227,229,2
29409,227,229,2
29410,227,229,2
29411,227,229,2
29412,227,229,2
29413,227,229,2
29414,227,229,2
29415,227,229,2
29416,227,229,2
29417,227,229,2
29418,227,229,2
29419,227,229,2
29420,227,229,2
29421,227,229,2
29422,227,229,2
29423,227,229,2
29424,227,229,2
29425,227,229,2
29426,227,229,2
29427,227,229,2
29428,227,229,2
29429,227,229,2
29430,227,229,2
29431,227,229,2
29432,227,229,2
29433,227,229,2
29434,227,229,2
29435,227,229,2
29436,227,229,2
29437,227,229,2
29438,227,229,2
29439,227,229,2
29440,227,229,2
29441,227,229,2
29442,227,229,2
29443,227,215,12
29444,227,215,12
29445,227,215,12
29446,227,218,9
29447,227,218,9
29448,227,218,9
29449,227,218,9
29450,227,218,9
29451,227,218,9
29452,227,218,9
29453,227,218,9
29454,227,218,9
29455,227,218,9
29456,227,218,9
29457,227,218,9
29458,227,218,9
29459,227,218,9
29460,227,218,9
29461,227,218,9
29462,227,218,9
29463,227,218,9
29464,227,218,9
29465,227,218,9
29466,227,218,9
